transactId, softwareName, softwareId, date
'-1046987260','Windows XP Professional (Single User) ISO Image (Polish)','-717994646','2007-11-06 15:14'
'371363980','Access 2003 (Polish)','-161877985','2010-10-22 14:45'
'371363980','Project Professional 2003 (Polish)','921614395','2010-10-22 14:06'
'371363980','Windows 7 Professional (x64) - DVD (Polish)','543773184','2010-10-18 20:59'
'833008534','Windows Vista Business DVD (Polish)','862081786','2008-11-24 17:23'
'833008534','Virtual PC 2007','212031266','2010-04-21 15:48'
'833008534','Visio Professional 2010 (x86) - (Polish)','527466206','2010-11-29 14:33'
'833008534','Windows 7 Professional (x86) - DVD (Polish)','818369156','2010-04-20 17:18'
'833008534','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2010-04-27 11:38'
'-418095453','Visio Professional 2003','-1028479386','2009-10-21 12:38'
'-418095453','Visual Basic 6.0 Enterprise Edition - Disc 1','349699779','2009-06-18 13:42'
'-418095453','Visual Basic 6.0 Enterprise Edition - Disc 2','349699780','2009-06-18 13:43'
'-418095453','Visual C# 2005 Express Edition','343262486','2009-06-19 18:19'
'-418095453','Visual Studio 2005 Professional Edition - DVD','466158650','2009-03-11 22:36'
'-418095453','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2009-10-06 18:40'
'-418095453','Windows Server 2003 Standard Edition with SP1','321330240','2009-03-13 00:25'
'-418095453','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-03-17 22:59'
'-418095453','Access 2003 (Polish)','-161877985','2010-05-03 15:18'
'-418095453','SQL Server 2000 Enterprise Edition','317848302','2010-05-03 18:28'
'-418095453','Visio Professional 2003','-1028479386','2009-10-21 12:38'
'-418095453','Visual Basic 6.0 Enterprise Edition - Disc 1','349699779','2009-06-18 13:42'
'-418095453','Visual Basic 6.0 Enterprise Edition - Disc 2','349699780','2009-06-18 13:43'
'-418095453','Visual C# 2005 Express Edition','343262486','2009-06-19 18:19'
'-418095453','Visual C++ 2005 Express Edition','336690434','2010-05-06 00:14'
'-418095453','Visual Studio 2005 Professional Edition - DVD','466158650','2009-03-11 22:36'
'-418095453','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2009-10-06 18:40'
'-418095453','Windows 7 Professional (x64) - DVD (Polish)','543773184','2010-05-06 20:07'
'-418095453','Windows 7 Professional (x86) - DVD (Polish)','818369156','2010-05-06 22:38'
'-418095453','Windows Mobile 5.0 SDK for Smartphone','-347024690','2010-10-21 15:46'
'-418095453','Windows Server 2003 Standard Edition with SP1','321330240','2009-03-13 00:25'
'-418095453','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-03-17 22:59'
'-844231252','Virtual PC 2007','212031266','2009-04-03 15:14'
'-844231252','Virtual PC 2007 64bit','912047082','2009-04-02 10:07'
'-844231252','Visual C# 2005 Express Edition','343262486','2007-02-21 19:15'
'-844231252','Visual C++ 2005 Express Edition','336690434','2007-03-12 14:32'
'-844231252','Windows 7 Language Pack (x64) - DVD (Multilanguage)','-233012253','2009-08-16 09:57'
'-844231252','Windows 7 Professional (x64) - DVD (Polish)','543773184','2009-10-28 18:40'
'-844231252','Windows 7 Professional (x86) - DVD (Polish)','818369156','2009-10-28 17:43'
'-844231252','Windows 7 RC Language Pack (x86) - DVD (Multilanguage)','-458252471','2009-06-28 10:38'
'-844231252','Windows 7 Ultimate RC (x64) - DVD','-1000348516','2009-06-28 10:35'
'-844231252','Windows 7 Ultimate RC (x86) - DVD','806976280','2009-06-28 18:04'
'-844231252','Windows Vista Business 64bit DVD','-785049723','2007-11-15 22:37'
'-844231252','Windows Vista Business 64bit DVD (Polish)','460205788','2009-04-02 10:03'
'-844231252','Windows Vista Business DVD (Polish)','862081786','2007-12-09 15:13'
'-844231252','Windows Vista Business DVD with SP1 (Polish)','12226889','2009-04-03 15:45'
'-844231252','Windows Vista Service Pack 1 (32bit- 64bit) - DVD','980440674','2009-04-02 10:07'
'-844231252','Windows XP Professional (Single User) 64bit Edition','839337558','2008-01-30 23:56'
'-844231252','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-02-18 21:16'
'-844231252','Microsoft Robotics Developer Studio 2008 Academic Edition','824486499','2010-07-10 10:24'
'-844231252','Microsoft Robotics Developer Studio 2008 R2 Academic Edition','-744812013','2010-03-31 23:15'
'-844231252','SharePoint Designer 2007','631439402','2010-10-13 20:55'
'-844231252','Virtual PC 2007','212031266','2009-04-03 15:14'
'-844231252','Virtual PC 2007 64bit','912047082','2009-04-02 10:07'
'-844231252','Windows 7 Language Pack (x64) - DVD (Multilanguage)','-233012253','2009-08-16 09:57'
'-844231252','Windows 7 Professional (x64) - DVD (Polish)','543773184','2009-10-28 18:40'
'-844231252','Windows 7 Professional (x86) - DVD (Polish)','818369156','2009-10-28 17:43'
'-844231252','Windows 7 RC Language Pack (x86) - DVD (Multilanguage)','-458252471','2009-06-28 10:38'
'-844231252','Windows 7 Ultimate RC (x64) - DVD','-1000348516','2009-06-28 10:35'
'-844231252','Windows 7 Ultimate RC (x86) - DVD','806976280','2009-06-28 18:04'
'-844231252','Windows Vista Business 64bit DVD (Polish)','460205788','2009-04-02 10:03'
'-844231252','Windows Vista Business DVD with SP1 (Polish)','12226889','2009-04-03 15:45'
'-844231252','Windows Vista Service Pack 1 (32bit- 64bit) - DVD','980440674','2009-04-02 10:07'
'-844231252','Windows XP Professional with SP3 (Single User) ISO Image','478464551','2010-10-09 23:18'
'-844231252','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-02-18 21:16'
'-754518177','Project Professional 2003','635651466','2007-01-16 18:20'
'-754518177','Project Professional 2007','635651470','2009-01-11 19:36'
'-754518177','Project Professional 2007 (Polish)','41195903','2009-05-04 00:15'
'-754518177','Virtual PC 2007','212031266','2009-01-11 19:44'
'-754518177','Visio Professional 2003','-1028479386','2007-01-20 10:15'
'-754518177','Visio Professional 2007','-1028479382','2009-01-11 19:44'
'-754518177','Visio Professional 2007 (Polish)','1031840846','2009-05-04 00:16'
'-754518177','Windows 7 Language Pack (x64) - DVD (Multilanguage)','-233012253','2009-08-25 22:16'
'-754518177','Windows 7 Language Pack (x86) - DVD (Multilanguage)','-77714849','2009-08-25 16:40'
'-754518177','Windows 7 Professional (x64) - DVD (English)','-619337823','2009-08-25 16:40'
'-754518177','Windows 7 Professional (x64) - DVD (Polish)','543773184','2009-10-14 18:15'
'-754518177','Windows 7 Professional (x86) - DVD (English)','851167261','2009-08-25 16:40'
'-754518177','Windows Server 2003 R2 Enterprise Edition with SP2 - Disc 1 (Polish)','-183393027','2009-01-15 21:39'
'-754518177','Windows Server 2003 R2 Enterprise Edition with SP2 - Disc 2 (Polish)','603135310','2009-01-15 21:39'
'-754518177','Windows Server 2008 Enterprise and Standard - DVD','-305993218','2009-01-11 19:44'
'-754518177','Windows Vista Business 64bit DVD (Polish)','460205788','2009-10-17 21:04'
'-754518177','Windows Vista Business DVD','-792316006','2007-02-22 12:39'
'-754518177','Windows XP Professional (Single User) ISO Image (Polish)','-717994646','2007-01-16 18:20'
'-754518177','Windows XP Service Pack 3 (x86) - CD (English)','275305991','2009-10-13 09:43'
'-754518177','Project Professional 2007','635651470','2009-01-11 19:36'
'-754518177','Project Professional 2007 (Polish)','41195903','2009-05-04 00:15'
'-754518177','Virtual PC 2007','212031266','2009-01-11 19:44'
'-754518177','Visio Professional 2007','-1028479382','2009-01-11 19:44'
'-754518177','Visio Professional 2007 (Polish)','1031840846','2009-05-04 00:16'
'-754518177','Windows 7 Language Pack (x64) - DVD (Multilanguage)','-233012253','2009-08-25 22:16'
'-754518177','Windows 7 Language Pack (x86) - DVD (Multilanguage)','-77714849','2009-08-25 16:40'
'-754518177','Windows 7 Professional (x64) - DVD (English)','-619337823','2009-08-25 16:40'
'-754518177','Windows 7 Professional (x64) - DVD (Polish)','543773184','2009-10-14 18:15'
'-754518177','Windows 7 Professional (x86) - DVD (English)','851167261','2009-08-25 16:40'
'-754518177','Windows Server 2003 R2 Enterprise Edition with SP2 - Disc 1 (Polish)','-183393027','2009-01-15 21:39'
'-754518177','Windows Server 2003 R2 Enterprise Edition with SP2 - Disc 2 (Polish)','603135310','2009-01-15 21:39'
'-754518177','Windows Server 2008 Enterprise and Standard - DVD','-305993218','2009-01-11 19:44'
'-754518177','Windows Vista Business 64bit DVD (Polish)','460205788','2009-10-17 21:04'
'-754518177','Windows XP Service Pack 3 (x86) - CD (English)','275305991','2009-10-13 09:43'
'879006063','OneNote 2007 (Polish)','1041769347','2009-09-07 12:17'
'879006063','SQL Server 2000 Enterprise Edition','317848302','2008-11-05 21:27'
'879006063','SQL Server 2000 SP3a','902148953','2008-11-05 21:24'
'879006063','Visio Professional 2007','-1028479382','2008-03-29 18:57'
'879006063','Windows 7 Professional (x86) - DVD (Polish)','818369156','2009-10-26 16:12'
'879006063','Windows Vista Business DVD (Polish)','862081786','2008-03-29 18:57'
'879006063','Windows XP Embedded','-421546535','2008-11-05 21:43'
'879006063','OneNote 2007 (Polish)','1041769347','2009-09-07 12:17'
'879006063','Windows 7 Professional (x86) - DVD (Polish)','818369156','2009-10-26 16:12'
'918743255','Project Professional 2003','635651466','2008-11-27 15:41'
'918743255','Project Professional 2007 (Polish)','41195903','2008-12-01 09:23'
'918743255','Project Server 2003','759859840','2008-12-01 09:37'
'918743255','Visio Professional 2003','-1028479386','2008-11-27 15:41'
'918743255','Visio Professional 2007 (Polish)','1031840846','2008-11-27 15:48'
'918743255','Visual C++ 2005 Express Edition','336690434','2008-12-01 09:35'
'918743255','Windows 7 Beta (x86) - DVD','-848806120','2009-04-09 18:45'
'918743255','Windows 7 Professional (x64) - DVD (Polish)','543773184','2009-10-21 09:26'
'918743255','Windows 7 RC Language Pack (x86) - DVD (Multilanguage)','-458252471','2009-08-10 16:18'
'918743255','Windows Server 2008 Enterprise and Standard - DVD','-305993218','2008-12-01 09:38'
'918743255','Windows Vista Enterprise with SP1 (x86) - DVD','969256964','2009-04-09 18:45'
'918743255','Windows XP Professional with SP2 (Single User) ISO Image (Polish)','464968375','2009-01-13 16:00'
'918743255','Windows XP Professional with SP3 (Single User) ISO Image','478464551','2008-11-27 15:48'
'918743255','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-04-09 18:42'
'918743255','Windows 7 Beta (x86) - DVD','-848806120','2009-04-09 18:45'
'918743255','Windows 7 Professional (x64) - DVD (Polish)','543773184','2009-10-21 09:26'
'918743255','Windows 7 Professional (x86) - DVD (Polish)','818369156','2010-09-01 13:24'
'918743255','Windows 7 RC Language Pack (x86) - DVD (Multilanguage)','-458252471','2009-08-10 16:18'
'918743255','Windows Vista Enterprise with SP1 (x86) - DVD','969256964','2009-04-09 18:45'
'918743255','Windows XP Professional with SP2 (Single User) ISO Image (Polish)','464968375','2009-01-13 16:00'
'918743255','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-04-09 18:42'
'926974013','Visio Professional 2003 (Polish)','-101006582','2010-01-25 21:02'
'926974013','Windows XP Professional (Single User)','-395031122','2010-01-25 21:02'
'-511863468','Visual Studio 2008 Express Edition with SP1','-834545950','2008-10-30 13:23'
'-511863468','Virtual PC 2007 64bit','912047082','2010-04-02 20:24'
'-511863468','Visual Studio 2005 Professional Edition - DVD','466158650','2010-11-13 11:31'
'-511863468','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2010-04-10 10:35'
'-511863468','Visual Studio 2010 Ultimate (x86) - DVD (English)','114149812','2010-11-13 11:31'
'-511863468','Windows 7 Professional (x64) - DVD (Polish)','543773184','2010-04-02 20:24'
'-511863468','Windows XP Professional with SP2 (Single User) ISO Image (Polish)','464968375','2010-04-02 20:24'
'-511863468','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2010-04-02 20:24'
'-758997212','Visio Professional 2007','-1028479382','2007-05-13 15:24'
'-749799478','MSDN Library - April 2007 (DVD)','537115466','2007-11-05 13:41'
'-749799478','MSDN Library for Visual Studio 2005 - CD1','832017012','2007-11-05 13:38'
'-749799478','MSDN Library for Visual Studio 2005 - CD2','832017013','2007-11-05 13:40'
'-749799478','MSDN Library for Visual Studio 2005 - CD3','832017014','2007-11-05 13:40'
'-749799478','SQL Server 2000 Enterprise Edition','317848302','2007-11-05 13:05'
'-749799478','Visual Studio 2005 Professional Edition CD1','53593363','2007-11-05 13:35'
'-749799478','Visual Studio 2005 Professional Edition CD2','53593364','2007-11-05 13:38'
'-749799478','Windows 2000 Server (with SP4)','762240828','2007-11-05 17:58'
'-749799478','Windows XP Professional (Single User) ISO Image (Polish)','-717994646','2007-11-07 22:57'
'-749799478','MSDN Library for Visual Studio 2008 Service Pack 1 (x86- x64 WoW) - DVD (English)','-845541317','2010-08-30 22:24'
'-749799478','Visual Studio 2010 Professional (x86) - DVD (English)','-722303051','2010-08-21 21:07'
'-749799478','Visual Studio 2010 Professional Language Pack (x64) - (Polish)','-323865326','2010-08-22 01:01'
'-749799478','Visual Studio 2010 Ultimate (x86) - DVD (English)','114149812','2010-08-21 21:07'
'-749799478','Windows 7 Professional (x64) - DVD (Polish)','543773184','2010-08-21 21:09'
'-749799478','Windows 7 Professional (x86) - DVD (Polish)','818369156','2010-08-30 22:48'
'-570537445','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2010-05-03 18:36'
'-570537445','Visual Studio 2010 Ultimate Beta 2 (x86) - DVD (English)','-806335909','2010-04-11 13:13'
'-570537445','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2010-09-09 17:07'
'-775412880','Windows XP Professional with SP2 (Single User) ISO Image (Polish)','464968375','2007-11-07 11:13'
'-855429622','Windows 7 Language Pack (x86) - DVD (Multilanguage)','-77714849','2009-10-26 14:09'
'-855429622','Windows 7 Professional (x86) - DVD (English)','851167261','2009-10-26 14:11'
'-855429622','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-06-16 21:37'
'-855429622','Visio Professional 2007 (Polish)','1031840846','2010-08-13 01:13'
'-855429622','Windows 7 Language Pack (x86) - DVD (Multilanguage)','-77714849','2009-10-26 14:09'
'-855429622','Windows 7 Professional (x86) - DVD (English)','851167261','2009-10-26 14:11'
'-855429622','Windows 7 Professional (x86) - DVD (Polish)','818369156','2010-02-15 12:22'
'-855429622','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-06-16 21:37'
'598008364','Access 2007','-188809633','2008-04-15 22:41'
'598008364','Expression Studio','-907526141','2007-12-28 09:54'
'598008364','Forefront Client Security (x86 and x64) - CD','858686373','2008-06-21 02:11'
'598008364','IT Academy Course: Web Developer','-375283407','2008-07-19 01:44'
'598008364','MELL - Developer Edition for MSDNAA','-160594641','2007-12-28 09:48'
'598008364','MSDN Library - April 2007 (DVD)','537115466','2007-12-09 12:48'
'598008364','MSDN Library - May 2006 - CD1','596739006','2007-04-21 20:22'
'598008364','MSDN Library - May 2006 - CD2','596739007','2007-04-25 19:28'
'598008364','MSDN Library - May 2006 - CD3','596739008','2007-04-26 01:33'
'598008364','MSDN Library for Visual Studio 2005 - CD1','832017012','2007-05-01 01:36'
'598008364','MSDN Library for Visual Studio 2005 - CD2','832017013','2007-05-01 12:05'
'598008364','MSDN Library for Visual Studio 2005 - CD3','832017014','2007-05-01 14:01'
'598008364','SQL Server 2005 Developer Edition - 32-bit - CD1','625885749','2007-04-21 15:02'
'598008364','SQL Server 2005 Developer Edition - 32-bit - CD2','625885750','2007-04-21 16:58'
'598008364','System Center Mobile Device Manager 2008 (x64) - CD','47042382','2008-08-06 19:59'
